City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Hasaki,JP,2021-12-12 09:53:22,35.7333,140.8333,55.8,61,5,23.85
294,Saskylakh,RU,2021-12-12 09:53:22,71.9167,114.0833,-45.36,100,70,2.66
295,Keskin,TR,2021-12-12 09:53:23,39.6731,33.6136,54.07,40,2,4.61
296,Turukhansk,RU,2021-12-12 09:53:23,65.8167,87.9833,-16.31,93,81,6.6
297,Idenao,CM,2021-12-12 09:53:23,4.2475,9.0047,89.04,66,83,6.22
298,Katsuura,JP,2021-12-12 09:53:23,35.1333,140.3,65.19,67,17,25.68
299,Riyadh,SA,2021-12-12 09:53:24,24.6877,46.7219,69.94,26,0,0.0
300,Hamilton,US,2021-12-12 09:49:17,39.1834,-84.5333,33.24,85,1,1.01
301,Sedona,US,2021-12-12 09:53:24,34.8697,-111.761,39.0,63,1,9.22
302,Valka,LV,2021-12-12 09:53:24,57.7752,26.0101,34.05,98,100,2.71
303,Cabo San Lucas,MX,2021-12-12 09:53:25,22.8909,-109.9124,71.51,73,2,2.93
304,Saint Paul,US,2021-12-12 09:53:25,44.9444,-93.0933,28.11,80,1,1.99
305,Meadow Lake,US,2021-12-12 09:53:25,34.8014,-106.5436,33.69,27,0,1.81
306,Wakkanai,JP,2021-12-12 09:53:26,45.4094,141.6739,31.98,100,75,4.61
307,Upernavik,GL,2021-12-12 09:53:26,72.7868,-56.1549,5.65,90,100,8.61
308,Rio Gallegos,AR,2021-12-12 09:51:29,-51.6226,-69.2181,46.45,93,90,11.5
309,Tazovskiy,RU,2021-12-12 09:53:26,67.4667,78.7,-13.2,82,100,6.38
310,Shizunai,JP,2021-12-12 09:53:26,42.3339,142.3669,48.54,89,100,15.59
311,Priiskovyy,RU,2021-12-12 09:53:27,51.9333,116.6333,0.86,92,100,4.29
312,Ajaccio,FR,2021-12-12 09:53:27,42.0,8.9167,51.85,61,0,3.44
313,Ugoofaaru,MV,2021-12-12 09:53:27,5.6667,73.0,82.33,72,100,9.24
314,San Miguel,SV,2021-12-12 09:53:28,13.4833,-88.1833,69.71,84,5,2.8
315,Saint-Augustin,CA,2021-12-12 09:53:28,51.226,-58.6502,34.03,98,100,22.35
316,Lyuban,BY,2021-12-12 09:53:28,52.7985,28.0048,38.35,99,100,3.8
317,Saiha,IN,2021-12-12 09:54:28,22.4833,92.9667,71.69,49,0,2.59
318,Vao,NC,2021-12-12 09:54:29,-22.6667,167.4833,78.6,89,100,20.56
319,Rancho Palos Verdes,US,2021-12-12 09:54:29,33.7445,-118.387,56.68,60,61,1.01
320,Anqing,CN,2021-12-12 09:54:29,30.5092,117.0506,49.05,79,100,10.07
321,Kirakira,SB,2021-12-12 09:54:30,-10.4544,161.9205,80.62,87,100,10.8
322,Shumikha,RU,2021-12-12 09:54:30,55.2261,63.2961,12.38,89,15,5.32
323,Mezen,RU,2021-12-12 09:54:30,65.8522,44.24,13.62,93,100,6.71
324,Jackson,US,2021-12-12 09:54:30,42.4165,-122.8345,42.85,88,100,1.01
325,Dungarpur,IN,2021-12-12 09:54:31,23.8333,73.7167,76.95,28,63,2.57
326,Iqaluit,CA,2021-12-12 09:54:31,63.7506,-68.5145,1.13,70,90,4.0
327,Arroyo,ES,2021-12-12 09:54:31,41.6096,-4.7969,46.44,90,90,3.44
328,Delijan,IR,2021-12-12 09:54:32,33.9905,50.6838,53.11,26,1,0.92
329,Tzucacab,MX,2021-12-12 09:54:32,20.0667,-89.05,68.52,99,46,1.97
330,Coahuayana,MX,2021-12-12 09:54:32,18.7333,-103.6833,71.15,86,78,3.58
331,Valparaiso,CL,2021-12-12 09:49:55,-33.0393,-71.6273,61.48,73,90,5.75
332,Huntington,US,2021-12-12 09:50:17,38.4193,-82.4452,33.55,89,1,4.61
333,Yenagoa,NG,2021-12-12 09:54:33,4.9247,6.2642,91.45,49,94,2.89
334,Privodino,RU,2021-12-12 09:54:33,61.0781,46.5044,11.75,86,100,7.45
335,Raga,SS,2021-12-12 09:54:33,8.4596,25.678,94.48,16,64,7.85
336,Pudozh,RU,2021-12-12 09:54:34,61.8099,36.5345,11.44,94,92,4.97
337,Aguimes,ES,2021-12-12 09:54:34,27.9054,-15.4461,65.66,70,75,12.66
338,Ntungamo,UG,2021-12-12 09:54:34,-0.8833,29.65,85.35,38,84,5.35
339,Manaure,CO,2021-12-12 09:54:34,11.7751,-72.4445,76.3,85,100,7.38
340,Lasa,IT,2021-12-12 09:54:35,46.6166,10.7002,32.68,71,14,8.25
341,Catamarca,AR,2021-12-12 09:54:35,-28.4696,-65.7852,75.78,47,0,1.01
342,Udachnyy,RU,2021-12-12 09:54:35,66.4167,112.4,-45.89,100,100,2.93
343,Raudeberg,NO,2021-12-12 09:54:35,61.9875,5.1352,41.86,80,100,11.99
344,Caucaia,BR,2021-12-12 09:54:36,-3.7361,-38.6531,85.06,72,75,14.97
345,Alice Springs,AU,2021-12-12 09:54:36,-23.7,133.8833,90.95,16,0,6.91
346,Punta Alta,AR,2021-12-12 09:54:36,-38.8759,-62.0736,68.81,46,100,7.61
347,Saint-Joseph,RE,2021-12-12 09:54:37,-21.3667,55.6167,86.38,75,82,10.54
348,Roseland,US,2021-12-12 09:54:37,38.4221,-122.728,50.07,93,100,5.01
349,Isangel,VU,2021-12-12 09:52:47,-19.55,169.2667,80.71,89,90,9.22
350,Mus,TR,2021-12-12 09:54:37,39.0,41.75,41.25,45,6,4.7
351,Berezovyy,RU,2021-12-12 09:54:38,51.6667,135.7,16.97,96,100,4.09
352,Shaunavon,CA,2021-12-12 09:54:38,49.6501,-108.4181,29.98,72,0,19.77
353,Do Gonbadan,IR,2021-12-12 09:54:38,30.3586,50.7981,69.89,28,0,4.61
354,Kloulklubed,PW,2021-12-12 09:54:38,7.0419,134.2556,85.05,76,90,15.82
355,Verkhnevilyuysk,RU,2021-12-12 09:54:39,63.4453,120.3167,-33.68,99,90,2.82
356,Padang,ID,2021-12-12 09:50:00,-0.9492,100.3543,84.25,83,97,4.52
357,Warrnambool,AU,2021-12-12 09:54:39,-38.3833,142.4833,62.64,68,0,11.81
358,Albanel,CA,2021-12-12 09:54:39,48.8832,-72.4487,28.54,64,92,24.16
359,Oksovskiy,RU,2021-12-12 09:54:40,62.6062,39.8984,10.38,89,94,6.91
360,Ringebu,NO,2021-12-12 09:54:40,61.5167,10.1667,26.15,96,100,5.55
361,Cherskiy,RU,2021-12-12 09:54:40,68.75,161.3,-43.91,99,36,2.93
362,Habartov,CZ,2021-12-12 09:54:40,50.183,12.5505,36.28,74,100,7.18
363,Ajdabiya,LY,2021-12-12 09:55:41,30.7554,20.2263,64.67,61,0,6.53
364,Saint Anthony,US,2021-12-12 09:55:41,45.0205,-93.218,27.14,78,1,1.01
365,Campbell River,CA,2021-12-12 09:55:41,50.0163,-125.2446,36.93,96,100,5.14
366,Mogadishu,SO,2021-12-12 09:55:41,2.0371,45.3438,84.22,69,64,20.85
367,Los Llanos De Aridane,ES,2021-12-12 09:55:42,28.6585,-17.9182,60.55,82,75,4.0
368,Baoro,CF,2021-12-12 09:55:42,5.6667,15.9667,91.85,15,53,12.01
369,Kaitangata,NZ,2021-12-12 09:55:42,-46.2817,169.8464,55.92,72,37,7.7
370,Kaoma,ZM,2021-12-12 09:55:43,-14.7833,24.8,93.47,21,28,8.12
371,Tilichiki,RU,2021-12-12 09:55:43,60.4667,166.1,-9.89,82,88,10.29
372,Boende,CD,2021-12-12 09:55:43,-0.2167,20.8667,78.26,79,100,2.46
373,Narrabri,AU,2021-12-12 09:55:43,-30.3167,149.7833,75.29,41,7,5.75
374,Sitka,US,2021-12-12 09:55:44,57.0531,-135.33,35.49,64,75,20.71
375,Oistins,BB,2021-12-12 09:55:44,13.0667,-59.5333,78.89,83,40,18.41
376,Ambon,ID,2021-12-12 09:55:44,-3.6954,128.1814,82.54,83,40,4.61
377,Xining,CN,2021-12-12 09:55:45,36.6167,101.7667,25.2,33,0,0.72
378,Vurnary,RU,2021-12-12 09:55:45,55.4904,46.9648,18.01,86,23,6.78
379,Sisimiut,GL,2021-12-12 09:55:45,66.9395,-53.6735,18.91,90,100,6.22
380,Palmer,US,2021-12-12 09:55:45,42.1584,-72.3287,43.56,47,90,3.0
381,Kalmunai,LK,2021-12-12 09:55:46,7.4167,81.8167,81.54,79,93,11.72
382,Norfolk,US,2021-12-12 09:52:35,42.1668,-71.2495,46.11,58,20,5.99
383,Port Lincoln,AU,2021-12-12 09:55:46,-34.7333,135.8667,65.7,74,34,13.78
384,Gigmoto,PH,2021-12-12 09:55:46,13.7796,124.39,78.87,89,100,16.75
385,Port Hardy,CA,2021-12-12 09:55:47,50.6996,-127.4199,36.75,100,40,3.44
386,Malanje,AO,2021-12-12 09:55:47,-9.5402,16.341,75.58,88,75,6.91
387,Fare,PF,2021-12-12 09:55:47,-16.7,-151.0167,80.35,68,100,6.49
388,Nizhniy Tsasuchey,RU,2021-12-12 09:55:47,50.5167,115.1333,9.12,73,100,8.32
389,Bushenyi,UG,2021-12-12 09:55:48,-0.5853,30.2114,78.53,46,87,6.89
390,Klaksvik,FO,2021-12-12 09:55:48,62.2266,-6.589,43.72,76,48,24.16
391,Buala,SB,2021-12-12 09:55:48,-8.145,159.5921,80.49,84,100,4.85
392,Mackay,AU,2021-12-12 09:52:51,-21.15,149.2,80.69,78,75,14.97
393,Labuhan,ID,2021-12-12 09:55:49,-6.8844,112.2051,83.53,75,64,3.15
394,Sinnamary,GF,2021-12-12 09:55:49,5.3833,-52.95,77.09,93,100,12.53
395,Paris,FR,2021-12-12 09:53:25,48.8534,2.3488,49.26,98,90,1.99
396,Sorong,ID,2021-12-12 09:55:49,-0.8833,131.25,82.99,76,72,8.97
397,Sagua La Grande,CU,2021-12-12 09:55:50,22.8067,-80.0756,74.12,87,77,6.38
398,Palu,ID,2021-12-12 09:55:50,-0.8917,119.8707,79.21,94,99,1.9
399,Basco,PH,2021-12-12 09:55:50,20.4487,121.9702,76.19,65,28,21.05
400,Saint-Michel-Des-Saints,CA,2021-12-12 09:55:50,46.6834,-73.9159,26.94,75,99,18.03
401,Suntar,RU,2021-12-12 09:55:51,62.1444,117.6319,-25.37,99,87,3.58
402,Namwala,ZM,2021-12-12 09:55:51,-15.7504,26.4384,97.7,15,12,8.86
403,Husavik,IS,2021-12-12 09:55:51,66.0449,-17.3389,40.91,86,100,15.46
404,Port Blair,IN,2021-12-12 09:55:52,11.6667,92.75,82.17,69,33,13.27
405,Cap Malheureux,MU,2021-12-12 09:55:52,-19.9842,57.6142,84.69,57,44,13.0
406,Ruwi,OM,2021-12-12 09:55:52,23.5996,58.5507,76.14,42,0,7.63
407,Makakilo City,US,2021-12-12 09:55:52,21.3469,-158.0858,75.52,88,75,0.0
408,Kharp,RU,2021-12-12 09:55:53,66.8014,65.8081,2.57,93,24,6.69
409,Cookeville,US,2021-12-12 09:53:23,36.1628,-85.5016,32.83,97,1,0.0
410,Villa Carlos Paz,AR,2021-12-12 09:55:53,-31.4241,-64.4978,65.48,83,4,11.01
411,Muddebihal,IN,2021-12-12 09:56:53,16.3333,76.1333,82.8,43,28,10.8
412,Loandjili,CG,2021-12-12 09:56:54,-4.7561,11.8578,84.31,79,40,4.61
413,Dzhebariki-Khaya,RU,2021-12-12 09:56:54,62.2167,135.8,-36.81,99,69,2.82
414,Akyab,MM,2021-12-12 09:56:54,20.15,92.9,83.19,46,0,14.5
415,Dzemul,MX,2021-12-12 09:56:54,21.2,-89.3,72.05,97,75,3.33
416,Yarada,IN,2021-12-12 09:56:55,17.65,83.2667,84.52,58,20,10.36
417,Karpinsk,RU,2021-12-12 09:56:55,59.7654,60.0085,19.42,65,100,11.77
418,Bonavista,CA,2021-12-12 09:56:55,48.6499,-53.1147,42.12,96,100,31.65
419,Caxito,AO,2021-12-12 09:56:56,-8.5785,13.6643,83.05,68,95,1.66
420,Harrisburg,US,2021-12-12 09:55:06,40.2737,-76.8844,41.99,52,77,11.99
421,Severnyy,RU,2021-12-12 09:56:56,50.677,36.5532,28.44,100,90,11.18
422,Nyurba,RU,2021-12-12 09:56:56,63.2842,118.3319,-35.45,100,100,2.89
423,Kuusamo,FI,2021-12-12 09:56:56,65.9667,29.1833,19.44,93,90,6.91
424,Carmo Do Cajuru,BR,2021-12-12 09:56:57,-20.1842,-44.7711,70.79,86,90,3.71
425,Rock Springs,US,2021-12-12 09:56:57,41.5875,-109.2029,14.05,82,42,3.62
426,Yelnya,RU,2021-12-12 09:56:57,54.5786,33.1837,33.35,98,100,9.53
427,Colquechaca,BO,2021-12-12 09:56:58,-18.6667,-66.0167,18.18,65,99,6.11
428,Nago,JP,2021-12-12 09:56:58,26.5881,127.9761,71.67,76,46,11.03
429,Rio Grande,BR,2021-12-12 09:56:58,-32.035,-52.0986,68.95,75,0,7.4
430,Pahrump,US,2021-12-12 09:52:06,36.2083,-115.9839,38.17,24,99,7.2
431,Sevsk,RU,2021-12-12 09:56:59,52.1491,34.4926,35.83,82,88,10.65
432,Tual,ID,2021-12-12 09:56:59,-5.6667,132.75,83.97,77,87,11.34
433,Ferme-Neuve,CA,2021-12-12 09:56:59,46.7001,-75.4493,29.98,64,77,15.32
434,Dandong,CN,2021-12-12 09:56:59,40.1292,124.3947,24.19,33,0,13.02
435,Rosarito,MX,2021-12-12 09:52:38,32.3333,-117.0333,52.92,46,6,0.76
436,Kavaratti,IN,2021-12-12 09:57:00,10.5669,72.642,82.35,70,69,5.55
437,Jacareacanga,BR,2021-12-12 09:57:00,-6.2222,-57.7528,73.62,100,100,0.98
438,Ponta Delgada,PT,2021-12-12 09:57:00,37.7333,-25.6667,63.5,94,75,8.05
439,Te Anau,NZ,2021-12-12 09:57:01,-45.4167,167.7167,49.62,87,81,3.11
440,Voyvozh,RU,2021-12-12 09:57:01,62.892,54.9635,9.07,85,75,8.3
441,Buchanan,LR,2021-12-12 09:57:01,5.8808,-10.0467,82.36,77,24,4.14
442,Poronaysk,RU,2021-12-12 09:57:02,49.2167,143.1167,20.93,97,100,6.26
443,El Prat De Llobregat,ES,2021-12-12 09:57:02,41.3278,2.0947,57.74,74,0,12.66
444,Masindi,UG,2021-12-12 09:57:02,1.6744,31.715,85.59,28,100,7.2
445,Progreso,MX,2021-12-12 09:57:02,21.2833,-89.6667,72.1,90,84,7.05
446,Ribas Do Rio Pardo,BR,2021-12-12 09:57:03,-20.4431,-53.7592,78.15,52,100,3.65
447,Teguldet,RU,2021-12-12 09:57:03,57.3064,88.1667,6.66,94,100,6.42
448,Shieli,KZ,2021-12-12 09:57:03,44.1667,66.75,41.2,92,100,9.04
449,Mayumba,GA,2021-12-12 09:57:04,-3.432,10.6554,74.61,96,100,1.05
450,Andenes,NO,2021-12-12 09:57:04,69.3143,16.1194,33.78,93,75,5.75
451,Cidreira,BR,2021-12-12 09:57:04,-30.1811,-50.2056,70.2,80,100,7.85
452,Sadiqabad,PK,2021-12-12 09:57:04,28.3062,70.1307,77.77,12,53,2.59
453,Shu,KZ,2021-12-12 09:57:05,43.5983,73.7614,46.09,59,96,3.56
454,Brae,GB,2021-12-12 09:57:05,60.3964,-1.353,46.31,74,81,16.69
455,Kruisfontein,ZA,2021-12-12 09:57:05,-34.0033,24.7314,76.89,56,62,13.47
456,Puerto Ayacucho,VE,2021-12-12 09:58:06,5.6639,-67.6236,73.44,87,76,6.76
457,Ruzhyn,UA,2021-12-12 09:58:06,49.7228,29.2046,43.63,89,100,10.56
458,Mora,CM,2021-12-12 09:58:06,11.0461,14.1401,83.79,15,77,8.5
459,Bakchar,RU,2021-12-12 09:58:06,57.0186,82.0711,-1.12,98,90,3.98
460,Tiarei,PF,2021-12-12 09:58:07,-17.5333,-149.3333,78.82,74,90,7.23
461,Miles City,US,2021-12-12 09:58:07,46.4083,-105.8406,37.51,52,79,9.33
462,Half Moon Bay,US,2021-12-12 09:58:08,37.4636,-122.4286,50.86,82,90,9.22
463,Trairi,BR,2021-12-12 09:55:00,-3.2778,-39.2689,83.17,67,90,12.59
464,Souillac,MU,2021-12-12 09:58:08,-20.5167,57.5167,84.58,58,40,11.5
465,Vila Velha,BR,2021-12-12 09:58:08,-20.3297,-40.2925,77.95,83,20,7.0
466,Sur,OM,2021-12-12 09:58:08,22.5667,59.5289,75.6,43,0,8.05
467,Yorosso,ML,2021-12-12 09:58:09,12.3536,-4.7761,87.6,9,92,8.5
468,Majene,ID,2021-12-12 09:58:09,-3.5403,118.9707,78.78,86,100,2.75
469,Shache,CN,2021-12-12 09:58:09,38.4167,77.2406,33.28,37,2,1.88
470,Hualmay,PE,2021-12-12 09:58:10,-11.0964,-77.6139,65.61,92,16,7.36
471,Mahibadhoo,MV,2021-12-12 09:58:10,3.7833,72.9667,80.38,77,100,10.16
472,Nador,MA,2021-12-12 09:58:10,35.174,-2.9287,61.05,59,0,0.0
473,Saint-Paul,RE,2021-12-12 09:58:10,-21.0096,55.2707,87.91,70,98,5.44
474,Minab,IR,2021-12-12 09:58:11,27.1467,57.0801,83.7,16,5,6.15
475,Houma,US,2021-12-12 09:58:11,29.5958,-90.7195,52.0,82,99,13.0
476,Unai,BR,2021-12-12 09:58:11,-16.3575,-46.9061,71.65,93,99,3.02
477,Uvalde,US,2021-12-12 09:58:12,29.3669,-99.767,42.58,64,1,4.61
478,Loksa,EE,2021-12-12 09:58:12,59.5764,25.7214,34.93,98,100,5.26
479,Wasilla,US,2021-12-12 09:58:12,61.5814,-149.4394,-2.27,76,98,2.91
480,Atar,MR,2021-12-12 09:58:12,20.5169,-13.0499,76.28,13,76,11.68
481,Sijunjung,ID,2021-12-12 09:58:13,-0.6876,100.9537,78.98,94,100,1.59
482,Fernandina Beach,US,2021-12-12 09:55:21,30.6697,-81.4626,70.23,94,90,4.61
483,Flinders,AU,2021-12-12 09:58:13,-34.5833,150.8552,62.8,78,94,9.24
484,Ulaangom,MN,2021-12-12 09:58:13,49.9811,92.0667,-2.16,97,95,4.36
485,Tsabong,BW,2021-12-12 09:58:14,-26.0217,22.401,87.53,35,99,16.84
486,Balaghat,IN,2021-12-12 09:58:14,21.8,80.1833,79.88,32,0,2.82
487,Kuchinarai,TH,2021-12-12 09:58:14,16.541,104.05,83.89,57,44,13.6
488,Varkaus,FI,2021-12-12 09:58:14,62.3153,27.873,27.1,97,100,5.93
489,Selma,US,2021-12-12 09:58:15,36.5708,-119.6121,40.05,68,7,4.56
490,Xinzhou,CN,2021-12-12 09:58:15,38.4092,112.7333,27.84,25,0,2.62
491,Solnechnyy,RU,2021-12-12 09:58:15,50.7214,136.6319,14.67,91,100,7.11
492,Ancud,CL,2021-12-12 09:58:15,-41.8697,-73.8203,47.73,81,94,12.5
493,Blyznyuky,UA,2021-12-12 09:58:16,48.8578,36.5551,39.06,66,99,14.72
494,Robe,AU,2021-12-12 09:58:16,-37.1833,139.75,67.95,51,28,7.36
495,Fort-Shevchenko,KZ,2021-12-12 09:58:16,44.5086,50.263,38.17,74,87,14.45
496,Bow Island,CA,2021-12-12 09:58:17,49.8668,-111.3684,37.42,72,10,0.0
497,Itoman,JP,2021-12-12 09:58:17,26.1247,127.6694,71.62,73,75,19.57
498,Poum,NC,2021-12-12 09:58:17,-20.2333,164.0167,82.18,81,100,18.21
499,Nouadhibou,MR,2021-12-12 09:58:18,20.931,-17.0347,62.58,51,98,17.27
500,Southern Pines,US,2021-12-12 09:58:02,35.174,-79.3923,53.69,68,90,9.22
501,Havre-Saint-Pierre,CA,2021-12-12 09:58:18,50.2334,-63.5986,39.79,100,90,9.22
502,Shelton,US,2021-12-12 09:59:18,41.3165,-73.0932,46.53,55,1,4.0
503,Camacha,PT,2021-12-12 09:59:18,33.0833,-16.3333,62.53,82,40,3.44
504,Vartej,IN,2021-12-12 09:59:19,21.7333,72.0667,80.35,61,0,6.91
505,Magna,US,2021-12-12 09:59:19,40.7091,-112.1016,36.07,59,1,8.99
506,Bundaberg,AU,2021-12-12 09:59:19,-24.85,152.35,77.29,73,40,5.99
507,Tessalit,ML,2021-12-12 09:59:20,20.1986,1.0114,77.76,7,3,8.55
508,Morant Bay,JM,2021-12-12 09:59:20,17.8815,-76.4093,76.62,82,5,6.15
509,Hohhot,CN,2021-12-12 09:59:20,40.8106,111.6522,17.89,35,0,4.47
510,Oktyabrskoye,RU,2021-12-12 09:59:21,43.0645,44.7417,33.94,93,90,4.47
511,Pochutla,MX,2021-12-12 09:59:21,15.7432,-96.4661,74.82,86,7,4.63
512,Bassano,CA,2021-12-12 09:59:21,50.7834,-112.4685,28.96,63,24,21.97
513,Semypolky,UA,2021-12-12 09:59:21,50.7167,30.9333,39.94,81,100,11.52
514,Sinazongwe,ZM,2021-12-12 09:59:22,-17.2614,27.4618,91.8,37,6,15.93
515,Kaeo,NZ,2021-12-12 09:59:22,-35.1,173.7833,70.32,95,65,3.09
516,Vestmanna,FO,2021-12-12 09:59:22,62.1564,-7.1664,41.92,75,75,8.05
517,Amapa,BR,2021-12-12 09:59:23,1.0,-52.0,72.52,100,99,1.07
518,Northam,GB,2021-12-12 09:59:23,51.0333,-4.2167,55.02,95,85,14.05
519,Imbituba,BR,2021-12-12 09:59:23,-28.24,-48.6703,74.82,90,100,0.43
520,Zlitan,LY,2021-12-12 09:59:23,32.4674,14.5687,59.68,48,18,19.77
521,Boyolangu,ID,2021-12-12 09:59:24,-8.1181,111.8935,80.06,84,63,8.99
522,Smila,UA,2021-12-12 09:59:24,49.2224,31.8871,43.52,76,100,12.26
523,Bonthe,SL,2021-12-12 09:59:24,7.5264,-12.505,82.18,77,60,2.8
524,Ouadda,CF,2021-12-12 09:59:25,8.0777,22.4007,95.88,17,67,8.84
525,Bure,ET,2021-12-12 09:59:25,10.7,37.0667,76.69,15,14,4.99
526,Bubaque,GW,2021-12-12 09:59:25,11.2833,-15.8333,80.56,73,98,3.96
527,Sorland,NO,2021-12-12 09:59:25,67.667,12.6934,37.47,73,100,10.38
528,Yar-Sale,RU,2021-12-12 09:59:26,66.8333,70.8333,-5.21,100,90,2.42
529,Shingu,JP,2021-12-12 09:59:26,33.7333,135.9833,59.99,75,8,7.49
530,Cadillac,US,2021-12-12 09:59:26,44.2519,-85.4012,28.8,86,1,9.22
531,Terrace,CA,2021-12-12 09:59:27,54.5163,-128.6035,28.31,100,90,3.44
532,Boa Vista,BR,2021-12-12 09:59:27,2.8197,-60.6733,76.98,94,90,4.61
533,Grand Gaube,MU,2021-12-12 09:59:27,-20.0064,57.6608,84.6,57,49,10.0
534,Zhangye,CN,2021-12-12 09:59:27,38.9342,100.4517,27.07,39,0,2.73
535,Turka,UA,2021-12-12 09:59:28,49.1541,23.0297,33.26,97,100,9.86
536,Waupun,US,2021-12-12 09:59:28,43.6333,-88.7296,30.11,82,34,12.62
537,Ulladulla,AU,2021-12-12 09:59:28,-35.35,150.4667,61.7,79,70,7.18
