City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
285,Saskylakh,RU,2021-12-13 03:37:56,71.9167,114.0833,-44.57,100,75,3.33
286,Srednekolymsk,RU,2021-12-13 03:37:56,67.45,153.6833,-31.16,95,99,2.66
287,Zarubino,RU,2021-12-13 03:37:56,42.63,131.0922,24.85,44,0,20.18
288,Chernyshevskiy,RU,2021-12-13 03:37:56,63.0128,112.4714,-22.97,95,100,5.82
289,Malpura,IN,2021-12-13 03:37:57,26.2833,75.3833,61.77,44,40,6.04
290,Birjand,IR,2021-12-13 03:37:57,32.8663,59.2211,21.67,63,0,4.61
291,Pacasmayo,PE,2021-12-13 03:37:57,-7.4006,-79.5714,67.42,80,93,8.7
292,Paamiut,GL,2021-12-13 03:37:58,61.994,-49.6678,13.73,79,57,5.7
293,Broome,US,2021-12-13 03:37:58,42.2506,-75.833,38.66,60,1,3.0
294,Padang,ID,2021-12-13 03:37:58,-0.9492,100.3543,84.25,86,100,4.12
295,Svobodnyy,RU,2021-12-13 03:37:58,51.4,128.1333,3.65,78,100,8.63
296,Moose Factory,CA,2021-12-13 03:37:59,51.2585,-80.6094,26.6,86,90,9.22
297,San Cristobal,VE,2021-12-13 03:37:59,7.7669,-72.225,69.98,92,84,3.15
298,Norrtalje,SE,2021-12-13 03:38:00,59.758,18.705,32.07,97,56,4.47
299,Canto Do Buriti,BR,2021-12-13 03:38:00,-8.11,-42.9444,78.26,63,100,3.38
300,Ilulissat,GL,2021-12-13 03:34:02,69.2167,-51.1,17.62,67,33,3.44
301,Simpang,ID,2021-12-13 03:38:00,-1.2667,104.0833,82.49,76,100,4.68
302,La Ronge,CA,2021-12-13 03:38:01,55.1001,-105.2842,1.65,85,90,1.14
303,Groningen,NL,2021-12-13 03:38:01,53.25,6.75,51.15,97,90,3.0
304,Gat,IL,2021-12-13 03:38:01,31.61,34.7642,67.91,38,100,4.47
305,Cherskiy,RU,2021-12-13 03:38:02,68.75,161.3,-36.92,99,97,0.38
306,Jaru,BR,2021-12-13 03:36:04,-10.4389,-62.4664,74.61,96,100,3.85
307,Kirakira,SB,2021-12-13 03:38:02,-10.4544,161.9205,84.45,81,99,10.8
308,Axim,GH,2021-12-13 03:38:02,4.8699,-2.2405,78.46,86,56,4.27
309,Lewistown,US,2021-12-13 03:35:01,40.5992,-77.5714,38.84,79,1,0.0
310,Cabinda,AO,2021-12-13 03:38:02,-5.55,12.2,76.5,93,100,2.28
311,Tocopilla,CL,2021-12-13 03:38:03,-22.092,-70.1979,66.42,69,2,2.53
312,Oussouye,SN,2021-12-13 03:38:03,12.485,-16.5469,75.29,75,35,6.71
313,Conde,BR,2021-12-13 03:38:03,-7.2597,-34.9075,76.46,94,75,4.61
314,Teguldet,RU,2021-12-13 03:38:04,57.3064,88.1667,-0.94,93,100,4.97
315,Tezu,IN,2021-12-13 03:38:04,27.9167,96.1667,73.04,33,0,3.42
316,Samana,DO,2021-12-13 03:39:04,19.2056,-69.3369,74.88,89,42,9.28
317,Baoning,CN,2021-12-13 03:39:05,25.3378,110.026,58.86,51,75,11.18
318,Kismayo,SO,2021-12-13 03:39:05,-0.3582,42.5454,80.24,79,86,11.21
319,Menongue,AO,2021-12-13 03:39:05,-14.6585,17.691,62.38,98,95,1.92
320,Kalabo,ZM,2021-12-13 03:39:05,-14.97,22.6814,73.33,67,100,4.23
321,Carutapera,BR,2021-12-13 03:39:06,-1.195,-46.02,79.27,84,43,7.16
322,Gurupa,BR,2021-12-13 03:39:06,-1.405,-51.64,74.32,94,100,2.84
323,Kagadi,UG,2021-12-13 03:39:06,0.9606,30.7967,62.44,64,100,2.17
324,Terrace,CA,2021-12-13 03:35:43,54.5163,-128.6035,26.51,86,90,9.22
325,Dzhebariki-Khaya,RU,2021-12-13 03:39:07,62.2167,135.8,-33.38,99,67,1.48
326,Isangel,VU,2021-12-13 03:39:07,-19.55,169.2667,86.11,79,75,5.75
327,Iseyin,NG,2021-12-13 03:39:07,7.9667,3.6,73.33,38,45,2.75
328,Port Moresby,PG,2021-12-13 03:39:08,-9.4431,147.1797,90.82,55,90,11.5
329,Coquimbo,CL,2021-12-13 03:39:08,-29.9533,-71.3436,58.73,88,0,3.44
330,Avera,US,2021-12-13 03:39:08,33.194,-82.5271,48.07,39,0,6.46
331,Hofn,IS,2021-12-13 03:35:33,64.2539,-15.2082,36.95,86,96,5.82
332,Mount Gambier,AU,2021-12-13 03:36:09,-37.8333,140.7667,66.11,55,40,13.8
333,Porto Uniao,BR,2021-12-13 03:35:52,-26.2381,-51.0783,63.43,85,100,0.31
334,Vila Franca Do Campo,PT,2021-12-13 03:39:09,37.7167,-25.4333,56.19,58,100,12.5
335,Rechitsy,RU,2021-12-13 03:39:10,55.5978,38.4639,25.57,90,100,8.99
336,Yukamenskoye,RU,2021-12-13 03:39:10,57.8865,52.2416,3.54,91,72,7.2
337,Dublin,US,2021-12-13 03:36:54,37.7021,-121.9358,54.14,85,90,5.99
338,Santa Rosalia,MX,2021-12-13 03:39:10,27.3167,-112.2833,61.5,54,54,3.38
339,Goderich,CA,2021-12-13 03:39:11,43.7501,-81.7165,43.12,61,74,24.16
340,Huilong,CN,2021-12-13 03:39:11,31.8111,121.655,48.97,50,4,7.96
341,Chifeng,CN,2021-12-13 03:39:12,42.2683,118.9636,29.57,20,0,12.21
342,Tallahassee,US,2021-12-13 03:35:21,30.4383,-84.2807,59.65,85,40,5.75
343,Hay River,CA,2021-12-13 03:39:12,60.8156,-115.7999,-4.02,84,20,8.05
344,Rawson,AR,2021-12-13 03:36:48,-43.3002,-65.1023,57.18,68,98,4.23
345,Moron,AR,2021-12-13 03:39:13,-34.6534,-58.6198,76.75,92,96,4.18
346,Severo-Kurilsk,RU,2021-12-13 03:38:58,50.6789,156.125,33.04,82,44,2.95
347,Ayan,RU,2021-12-13 03:39:13,56.45,138.1667,12.45,63,99,7.09
348,Nouadhibou,MR,2021-12-13 03:39:14,20.931,-17.0347,62.58,67,33,19.57
349,Balabac,PH,2021-12-13 03:39:14,7.9868,117.0645,83.8,76,41,14.16
350,Puerto Madryn,AR,2021-12-13 03:39:15,-42.7692,-65.0385,57.69,66,96,7.67
351,Sandwick,GB,2021-12-13 03:39:15,60.0,-1.25,51.62,82,75,34.52
352,Veseloyarsk,RU,2021-12-13 03:39:15,51.2836,81.1056,2.62,98,99,5.32
353,Noumea,NC,2021-12-13 03:39:15,-22.2763,166.4572,76.98,95,100,2.15
354,Liku,ID,2021-12-13 03:39:16,-0.7275,119.8922,89.22,58,80,5.84
355,Cap Malheureux,MU,2021-12-13 03:39:16,-19.9842,57.6142,81.46,68,6,5.99
356,Kavaratti,IN,2021-12-13 03:39:16,10.5669,72.642,82.17,70,72,5.57
357,Atasu,KZ,2021-12-13 03:39:17,48.6814,71.6433,10.09,92,75,10.13
358,Matai,TZ,2021-12-13 03:39:17,-8.3,31.5167,58.08,94,76,4.38
359,Taitung,TW,2021-12-13 03:39:17,22.7583,121.1444,75.47,57,75,9.22
360,Sawtell,AU,2021-12-13 03:39:42,-30.3833,153.1,80.92,61,28,16.11
361,Port-Cartier,CA,2021-12-13 03:40:18,50.0334,-66.8654,26.82,73,23,13.04
362,Perelyub,RU,2021-12-13 03:40:18,51.8667,50.3667,11.95,85,10,5.17
363,Leua,SK,2021-12-13 03:40:18,48.2156,18.6071,30.11,94,16,2.19
364,York,US,2021-12-13 03:35:46,40.1254,-77.0,40.05,51,1,8.05
365,Linqing,CN,2021-12-13 03:40:18,36.8456,115.7117,41.97,34,0,12.3
366,Puerto Del Rosario,ES,2021-12-13 03:40:19,28.5004,-13.8627,62.35,94,0,6.91
367,Kutum,SD,2021-12-13 03:40:19,14.2,24.6667,61.77,38,30,5.41
368,Agadez,NE,2021-12-13 03:40:19,19.75,10.25,58.05,14,12,8.37
369,Alice Springs,AU,2021-12-13 03:40:20,-23.7,133.8833,94.55,17,45,5.75
370,Mount Isa,AU,2021-12-13 03:40:20,-20.7333,139.5,103.77,7,0,5.75
371,Malmesbury,ZA,2021-12-13 03:40:20,-33.4608,18.7271,63.55,87,50,2.71
372,Edmundston,CA,2021-12-13 03:40:20,47.3737,-68.3251,36.75,56,75,6.91
373,Crateus,BR,2021-12-13 03:40:21,-5.1783,-40.6775,80.33,56,90,4.94
374,Qaqortoq,GL,2021-12-13 03:40:21,60.7167,-46.0333,16.3,78,99,8.23
375,Alyangula,AU,2021-12-13 03:40:21,-13.8483,136.4192,94.87,36,15,5.75
376,Sogne,NO,2021-12-13 03:40:22,58.0833,7.8167,41.7,94,96,5.1
377,Port Lincoln,AU,2021-12-13 03:40:22,-34.7333,135.8667,64.08,55,100,14.74
378,Kruisfontein,ZA,2021-12-13 03:40:22,-34.0033,24.7314,66.88,98,100,5.06
379,Kirkuk,IQ,2021-12-13 03:40:22,35.4681,44.3922,54.64,28,100,6.35
380,Margate,GB,2021-12-13 03:40:23,51.3813,1.3862,51.96,79,100,4.0
381,Lalibela,ET,2021-12-13 03:40:23,12.0333,39.0333,52.59,38,25,4.21
382,Stokmarknes,NO,2021-12-13 03:40:23,68.5646,14.9108,30.67,87,63,4.94
383,Ust-Tsilma,RU,2021-12-13 03:40:23,65.441,52.1498,15.24,90,100,6.85
384,Chaohu,CN,2021-12-13 03:40:24,31.6,117.8667,48.31,37,0,8.3
385,Marawi,PH,2021-12-13 03:40:24,7.9986,124.2928,75.65,65,100,4.41
386,Mayumba,GA,2021-12-13 03:40:24,-3.432,10.6554,76.33,92,100,3.98
387,Manzhouli,CN,2021-12-13 03:40:25,49.6,117.4333,17.64,66,19,9.01
388,Stjordalshalsen,NO,2021-12-13 03:40:25,63.4681,10.9262,35.62,100,90,5.75
389,Tigil,RU,2021-12-13 03:40:25,57.8,158.6667,19.24,89,100,11.12
390,Alpine,US,2021-12-13 03:40:25,32.835,-116.7664,50.67,71,1,0.0
391,Mwingi,KE,2021-12-13 03:40:26,-0.9344,38.0601,64.44,93,51,2.59
392,Maragogi,BR,2021-12-13 03:37:22,-9.0122,-35.2225,77.5,83,19,7.99
393,Salinopolis,BR,2021-12-13 03:40:26,-0.6136,-47.3561,80.62,81,69,10.38
394,Shar,KZ,2021-12-13 03:40:26,49.5886,81.0453,12.0,94,100,4.0
395,The Valley,AI,2021-12-13 03:40:27,18.217,-63.0578,81.1,75,54,23.17
396,Sisimiut,GL,2021-12-13 03:40:27,66.9395,-53.6735,15.26,84,16,10.31
397,Revelstoke,CA,2021-12-13 03:40:27,50.9832,-118.2023,7.34,99,90,2.42
398,Port Macquarie,AU,2021-12-13 03:40:27,-31.4333,152.9167,75.16,59,0,14.63
399,Jijiga,ET,2021-12-13 03:40:28,9.35,42.8,57.45,66,89,6.13
400,Gravdal,NO,2021-12-13 03:40:28,68.1214,13.5031,34.92,89,82,11.9
401,Te Anau,NZ,2021-12-13 03:40:28,-45.4167,167.7167,70.45,49,83,1.23
402,Matara,LK,2021-12-13 03:40:28,5.9485,80.5353,76.98,89,100,10.11
403,Puerto Castilla,HN,2021-12-13 03:40:29,16.0167,-85.9667,78.91,72,1,14.16
404,Cairns,AU,2021-12-13 03:40:29,-16.9167,145.7667,92.95,66,75,18.41
405,Tonantins,BR,2021-12-13 03:40:29,-2.8731,-67.8022,73.89,99,100,2.39
406,Grindavik,IS,2021-12-13 03:40:30,63.8424,-22.4338,41.47,87,75,16.11
407,Sao Desiderio,BR,2021-12-13 03:40:30,-12.3633,-44.9733,71.11,96,100,2.28
408,Bethel,US,2021-12-13 03:35:48,41.3712,-73.414,42.49,59,1,1.01
409,Laguna,US,2021-12-13 03:41:30,38.421,-121.4238,52.92,93,90,5.01
410,Lebu,CL,2021-12-13 03:41:30,-37.6167,-73.65,50.43,85,91,8.03
411,Nanortalik,GL,2021-12-13 03:41:31,60.1432,-45.2371,26.56,72,100,14.05
412,Micheweni,TZ,2021-12-13 03:41:31,-4.9667,39.8333,78.19,79,21,0.96
413,Itarema,BR,2021-12-13 03:41:31,-2.9248,-39.9167,80.56,78,95,13.94
414,Boundiali,CI,2021-12-13 03:41:32,9.5217,-6.4869,70.99,31,4,1.66
415,Kuraymah,SD,2021-12-13 03:41:32,18.55,31.85,69.94,62,0,9.73
416,Rio Pardo,BR,2021-12-13 03:41:32,-29.9897,-52.3781,68.49,83,14,5.88
417,Arnedo,ES,2021-12-13 03:41:33,42.2167,-2.1,40.6,80,15,2.8
418,Karratha,AU,2021-12-13 03:41:33,-20.7377,116.8463,99.57,23,3,12.55
419,Sobolevo,RU,2021-12-13 03:41:33,54.4299,31.8996,31.6,99,100,4.43
420,Angoche,MZ,2021-12-13 03:41:33,-16.2325,39.9086,78.28,77,0,9.37
421,Santa Isabel Do Rio Negro,BR,2021-12-13 03:41:34,-0.4139,-65.0192,73.85,97,85,1.72
422,Krasnoarmeysk,RU,2021-12-13 03:41:34,51.0239,45.6969,15.15,81,64,8.08
423,Ardakan,IR,2021-12-13 03:41:34,32.31,54.0175,39.58,46,0,1.34
424,Karaton,ID,2021-12-13 03:41:34,-6.3424,106.1045,89.96,66,96,5.68
425,Imamoglu,TR,2021-12-13 03:41:35,37.2651,35.6572,56.43,46,100,4.65
426,Divnomorskoye,RU,2021-12-13 03:41:35,44.5011,38.1353,53.67,57,52,5.97
427,Yulara,AU,2021-12-13 03:41:35,-25.2406,130.9889,87.64,29,42,11.5
428,Vaitape,PF,2021-12-13 03:41:36,-16.5167,-151.75,81.34,70,98,9.31
429,Zhaotong,CN,2021-12-13 03:41:36,27.3167,103.7167,44.49,79,93,6.22
430,Katete,UG,2021-12-13 03:41:36,-0.7818,29.7544,62.51,78,100,2.75
431,Poum,NC,2021-12-13 03:41:36,-20.2333,164.0167,78.39,89,100,18.66
432,Angoram,PG,2021-12-13 03:41:37,-4.0625,144.0661,85.17,71,100,1.21
433,Maldonado,UY,2021-12-13 03:41:37,-34.6667,-54.9167,75.22,77,83,5.7
434,Isabela,PH,2021-12-13 03:41:38,6.7085,121.9711,86.05,67,99,5.66
435,Dhali,IN,2021-12-13 03:41:38,10.5,77.1667,77.05,81,73,6.8
436,Cockburn Town,TC,2021-12-13 03:41:38,21.4612,-71.1419,79.93,74,0,21.27
437,Avon,US,2021-12-13 03:39:14,41.4517,-82.0354,41.65,60,20,7.0
438,Manggar,ID,2021-12-13 03:41:38,-2.8833,108.2667,83.91,72,100,11.32
439,Klaksvik,FO,2021-12-13 03:41:39,62.2266,-6.589,40.12,98,100,29.64
440,Seydi,TM,2021-12-13 03:41:39,39.4816,62.9137,40.01,71,83,9.4
441,Dukat,RU,2021-12-13 03:41:39,62.55,155.55,-6.07,97,100,7.61
442,Broken Hill,AU,2021-12-13 03:41:40,-31.95,141.4333,92.91,11,58,9.22
443,Brokopondo,SR,2021-12-13 03:41:40,4.75,-55.1667,74.71,94,99,5.3
444,Honiara,SB,2021-12-13 03:41:40,-9.4333,159.95,86.83,70,48,5.82
445,Huarmey,PE,2021-12-13 03:41:40,-10.0681,-78.1522,67.24,85,57,6.26
446,Ipixuna,BR,2021-12-13 03:41:41,-1.7625,-48.8043,78.75,92,100,3.18
447,Pisco,PE,2021-12-13 03:41:41,-13.7,-76.2167,66.25,88,0,12.66
448,Bhuban,IN,2021-12-13 03:41:41,20.8833,85.8333,72.9,52,48,3.65
449,Stabat,ID,2021-12-13 03:41:42,3.761,98.4513,84.4,62,73,4.59
450,Lenoir City,US,2021-12-13 03:38:07,35.7973,-84.256,39.78,83,0,0.94
451,Bajram Curri,AL,2021-12-13 03:41:42,42.3554,20.0784,39.33,90,37,5.77
452,Copacabana,CO,2021-12-13 03:42:42,6.3463,-75.5089,65.01,98,90,0.72
453,Buala,SB,2021-12-13 03:42:42,-8.145,159.5921,85.03,78,65,9.04
454,Xuddur,SO,2021-12-13 03:42:43,4.1213,43.8894,72.77,70,87,20.47
455,Lucea,JM,2021-12-13 03:42:43,18.451,-78.1736,78.66,78,0,13.6
456,Saint Anthony,US,2021-12-13 03:42:43,45.0205,-93.218,34.48,74,1,1.99
457,Hirara,JP,2021-12-13 03:42:44,24.8,125.2833,70.07,68,75,17.27
458,Guadalupe Y Calvo,MX,2021-12-13 03:42:44,26.1,-106.9667,44.24,57,100,4.16
459,Cozumel,MX,2021-12-13 03:42:44,20.5083,-86.9458,78.78,87,2,7.0
460,Anisoc,GQ,2021-12-13 03:42:44,1.8658,10.7689,71.53,96,97,1.23
461,Nova Olinda Do Norte,BR,2021-12-13 03:42:45,-3.8881,-59.0942,74.73,98,100,2.24
462,Timra,SE,2021-12-13 03:42:45,62.487,17.3257,26.28,100,90,2.3
463,Talcahuano,CL,2021-12-13 03:42:45,-36.7167,-73.1167,55.08,76,0,11.5
464,Lumberton,US,2021-12-13 03:42:45,34.6182,-79.0086,41.09,52,0,4.61
465,Beberibe,BR,2021-12-13 03:42:46,-4.1797,-38.1306,82.44,80,87,12.97
466,Cabedelo,BR,2021-12-13 03:42:24,-6.9811,-34.8339,77.67,79,68,10.78
467,Los Llanos De Aridane,ES,2021-12-13 03:42:46,28.6585,-17.9182,62.35,80,90,1.99
468,Mao,ES,2021-12-13 03:42:46,39.8885,4.2658,48.76,93,0,5.75
469,Bilma,NE,2021-12-13 03:42:47,18.6853,12.9164,59.97,14,15,8.86
470,Zaraza,VE,2021-12-13 03:42:47,9.3503,-65.3245,73.36,93,52,5.46
471,Okha,RU,2021-12-13 03:42:47,53.5739,142.9478,25.18,90,100,22.82
472,Kamaishi,JP,2021-12-13 03:42:48,39.2667,141.8833,29.35,64,47,27.34
473,Sakata,JP,2021-12-13 03:42:48,38.9167,139.855,35.78,75,75,29.93
474,Glendora,US,2021-12-13 03:42:48,34.1361,-117.8653,55.76,60,1,4.61
475,Leiyang,CN,2021-12-13 03:42:48,26.4024,112.8591,51.66,74,99,3.47
476,Salalah,OM,2021-12-13 03:42:49,17.0151,54.0924,71.69,46,0,6.91
477,Kudahuvadhoo,MV,2021-12-13 03:42:49,2.6708,72.8944,80.51,76,99,4.38
478,Timberlake,US,2021-12-13 03:42:49,37.3207,-79.2575,37.8,65,1,3.44
479,Viransehir,TR,2021-12-13 03:42:50,37.2353,39.7631,50.14,36,100,3.65
480,Scottsbluff,US,2021-12-13 03:42:50,41.8666,-103.6672,42.12,56,1,5.75
481,Kharod,IN,2021-12-13 03:42:50,21.75,82.5667,69.82,36,25,4.99
482,Mildura,AU,2021-12-13 03:40:26,-34.2,142.15,96.76,9,42,5.75
483,Innisfail,AU,2021-12-13 03:42:50,-17.5333,146.0333,92.88,67,22,8.28
484,Crestview,US,2021-12-13 03:42:51,30.7621,-86.5705,57.24,91,1,0.0
485,Prieska,ZA,2021-12-13 03:42:51,-29.6641,22.7474,70.36,67,4,7.72
486,Muisne,EC,2021-12-13 03:42:51,0.6,-80.0333,73.47,94,100,5.1
487,Marovoay,MG,2021-12-13 03:42:52,-16.1,46.6333,78.94,54,97,7.09
488,Bereda,ES,2021-12-13 03:42:52,43.2686,-7.5406,46.89,100,16,1.97
489,Tonj,SS,2021-12-13 03:42:52,7.2737,28.6822,74.89,33,89,2.77
490,Vila,PT,2021-12-13 03:42:52,42.0304,-8.1588,46.33,80,7,4.59
491,Grand Gaube,MU,2021-12-13 03:42:53,-20.0064,57.6608,81.37,68,6,5.99
492,Zabol,AF,2021-12-13 03:42:53,32.25,67.25,35.89,33,0,4.12
493,Midland,US,2021-12-13 03:38:22,31.9974,-102.0779,54.27,30,1,10.36
494,Mehamn,NO,2021-12-13 03:42:53,71.0357,27.8492,31.91,95,100,7.09
495,Nuuk,GL,2021-12-13 03:42:54,64.1835,-51.7216,18.21,79,20,16.11
496,Petropavlovsk-Kamchatskiy,RU,2021-12-13 03:42:54,53.0452,158.6483,32.59,55,0,8.95
497,Gusau,NG,2021-12-13 03:42:54,12.1628,6.6614,67.96,21,65,9.44
498,Ponta Delgada,PT,2021-12-13 03:43:54,37.7333,-25.6667,56.5,76,20,9.22
499,Trelew,AR,2021-12-13 03:43:55,-43.249,-65.3051,57.27,64,97,1.72
500,Champerico,GT,2021-12-13 03:43:55,14.3,-91.9167,80.35,77,0,4.72
501,Henties Bay,NA,2021-12-13 03:43:55,-22.116,14.2845,59.86,93,0,6.71
502,Omboue,GA,2021-12-13 03:43:56,-1.5746,9.2618,75.99,93,100,3.8
503,Tura,IN,2021-12-13 03:43:56,25.5198,90.2201,70.7,51,0,0.81
504,Oktyabrskoye,RU,2021-12-13 03:43:56,43.0645,44.7417,28.54,100,49,2.24
505,Vestmannaeyjar,IS,2021-12-13 03:43:56,63.4427,-20.2734,43.84,72,100,15.17
506,Lata,PT,2021-12-13 03:43:57,40.1629,-8.3327,55.81,86,9,4.47
507,Evensk,RU,2021-12-13 03:43:57,61.95,159.2333,11.1,56,100,20.62
508,Havre-Saint-Pierre,CA,2021-12-13 03:42:47,50.2334,-63.5986,30.79,54,75,31.07
509,Corinto,GR,2021-12-13 03:43:57,37.9407,22.9573,54.03,77,90,5.01
510,Beloha,MG,2021-12-13 03:43:58,-25.1667,45.05,81.7,40,9,10.65
511,Pahrump,US,2021-12-13 03:43:58,36.2083,-115.9839,43.05,27,1,7.76
512,Wukari,NG,2021-12-13 03:43:58,7.85,9.7833,70.7,26,16,3.74
513,Buchach,UA,2021-12-13 03:43:59,49.0625,25.388,34.36,98,100,11.5
514,Roald,NO,2021-12-13 03:43:59,62.5833,6.1333,45.09,70,75,12.66
515,Majene,ID,2021-12-13 03:43:59,-3.5403,118.9707,82.13,76,100,4.47
516,Lahat,ID,2021-12-13 03:43:59,-3.8,103.5333,86.81,63,68,4.05
517,Stephenville Crossing,CA,2021-12-13 03:44:00,48.5,-58.4318,35.73,60,90,34.52
518,Murray Bridge,AU,2021-12-13 03:44:00,-35.1167,139.2667,67.46,53,100,16.93
519,Acari,PE,2021-12-13 03:44:00,-15.4311,-74.6158,69.62,90,78,4.76
520,Shumikha,RU,2021-12-13 03:44:00,55.2261,63.2961,12.24,82,61,8.99
521,Nkhata Bay,MW,2021-12-13 03:44:01,-11.6066,34.2907,76.68,69,26,5.46
522,Caravelas,BR,2021-12-13 03:44:01,-17.7125,-39.2481,75.13,88,88,7.05
523,Madimba,TZ,2021-12-13 03:44:01,-10.4,40.3333,78.84,80,76,4.32
524,Oranjestad,AW,2021-12-13 03:44:02,12.524,-70.027,80.55,84,20,1.99
525,Kilindoni,TZ,2021-12-13 03:44:02,-7.9139,39.6668,78.44,78,13,5.44
526,Detchino,RU,2021-12-13 03:44:02,54.8092,36.3075,27.05,90,100,7.56
527,Krasnoborsk,RU,2021-12-13 03:44:02,61.5598,45.934,18.93,94,100,5.86
528,Odweyne,SO,2021-12-13 03:44:03,9.4092,45.064,63.34,46,10,2.86
529,Yuty,PY,2021-12-13 03:44:03,-26.6,-56.25,72.21,78,37,4.23
530,Bucerias,MX,2021-12-13 03:43:33,20.75,-105.3333,78.78,78,40,0.0
531,Bandar-E Lengeh,IR,2021-12-13 03:44:03,26.5579,54.8807,62.71,72,15,4.61
532,Tommot,RU,2021-12-13 03:44:04,58.9564,126.2925,-16.92,89,100,0.45
533,Chauk,MM,2021-12-13 03:44:04,20.8833,94.8167,78.08,45,1,9.08
534,Anadyr,RU,2021-12-13 03:44:04,64.75,177.4833,-17.12,88,100,6.82
535,Bikin,RU,2021-12-13 03:44:05,46.8161,134.26,10.31,76,85,8.75
536,Muravlenko,RU,2021-12-13 03:44:05,63.7898,74.523,-21.68,99,11,6.76
537,Hami,CN,2021-12-13 03:44:05,42.8,93.45,24.58,39,40,2.39
538,Cap-Aux-Meules,CA,2021-12-13 03:43:01,47.3821,-61.8597,37.42,56,75,29.93
539,Biak,ID,2021-12-13 03:44:06,-0.9131,122.8766,85.03,68,60,2.66
540,Mabaruma,GY,2021-12-13 03:44:06,8.2,-59.7833,72.63,100,100,2.46
541,Necochea,AR,2021-12-13 03:39:55,-38.5473,-58.7368,58.19,62,43,7.0
542,Ardon,RU,2021-12-13 03:44:06,43.17,44.29,31.19,78,90,1.74
543,Beringovskiy,RU,2021-12-13 03:45:06,63.05,179.3167,-4.31,98,100,10.96
544,Villeneuve-Sur-Lot,FR,2021-12-13 03:45:07,44.5,0.6667,42.48,95,74,4.61
545,Pomabamba,PE,2021-12-13 03:45:07,-8.8333,-77.4667,49.93,77,61,5.61
546,Woudenberg,NL,2021-12-13 03:45:07,52.0808,5.4167,51.06,96,100,5.01
547,Gondanglegi,ID,2021-12-13 03:45:08,-7.7479,112.0132,89.17,59,13,9.26
548,Harper,LR,2021-12-13 03:45:08,4.375,-7.7169,78.75,85,6,6.13
549,Muros,ES,2021-12-13 03:45:08,42.7762,-9.0603,57.24,80,46,8.48
550,Cabras,IT,2021-12-13 03:45:08,39.93,8.5314,42.58,67,0,5.93
551,Launceston,AU,2021-12-13 03:45:09,-41.45,147.1667,73.62,45,3,5.01
552,Half Moon Bay,US,2021-12-13 03:45:09,37.4636,-122.4286,54.79,94,90,5.01
553,Tautira,PF,2021-12-13 03:45:09,-17.7333,-149.15,82.42,75,13,10.29
554,Coahuayana,MX,2021-12-13 03:45:09,18.7333,-103.6833,75.74,90,26,3.0
555,Belyy Yar,RU,2021-12-13 03:45:10,53.6039,91.3903,13.89,82,97,0.0
556,Tateyama,JP,2021-12-13 03:45:10,34.9833,139.8667,59.02,48,34,12.3
557,Redwater,US,2021-12-13 03:45:10,33.3582,-94.2544,46.69,70,0,5.28
558,Russell,US,2021-12-13 03:45:11,32.3502,-85.1999,47.97,100,1,0.0
559,Kem,RU,2021-12-13 03:45:11,64.9555,34.5793,21.58,96,100,5.88
560,Talara,PE,2021-12-13 03:45:11,-4.5772,-81.2719,67.06,86,61,9.46
561,Maningrida,AU,2021-12-13 03:45:11,-12.0667,134.2667,97.39,41,38,9.69
562,Malanje,AO,2021-12-13 03:45:12,-9.5402,16.341,65.14,99,100,3.02
563,Pathein,MM,2021-12-13 03:45:12,16.7833,94.7333,81.59,62,5,10.33
564,Pemangkat,ID,2021-12-13 03:45:12,1.1667,108.9667,82.26,77,84,5.28
565,Skagen,DK,2021-12-13 03:45:12,57.7209,10.5839,35.28,95,100,11.56
566,Markova,UA,2021-12-13 03:41:27,48.6758,24.4138,30.36,97,100,6.87
567,Guacui,BR,2021-12-13 03:45:13,-20.7756,-41.6794,68.85,96,100,2.98
568,Pilar,BR,2021-12-13 03:45:13,-9.5972,-35.9567,75.13,88,33,3.76
569,Ko Samui,TH,2021-12-13 03:45:13,9.5357,99.9357,84.11,70,20,10.36
570,Vozdvizhenka,RU,2021-12-13 03:45:14,43.9,131.95,19.15,48,8,9.55
571,Basavana Bagevadi,IN,2021-12-13 03:45:14,16.5833,75.9667,73.69,67,92,14.03
572,Kishi,NG,2021-12-13 03:45:14,9.0833,3.85,71.78,23,99,3.44
573,Plaridel,PH,2021-12-13 03:45:14,14.8872,120.8572,88.11,56,71,15.64
574,Nishihara,JP,2021-12-13 03:45:15,26.1842,127.7558,67.28,75,90,14.97
575,Blonie,PL,2021-12-13 03:45:15,52.1985,20.6171,30.18,98,28,2.71
576,Saint-Paul,RE,2021-12-13 03:42:30,-21.0096,55.2707,80.74,73,12,3.29
577,Great Yarmouth,GB,2021-12-13 03:44:16,52.6083,1.7305,51.94,88,99,17.0
578,Petaluma,US,2021-12-13 03:43:12,38.2324,-122.6367,55.35,97,90,1.01
579,Visby,SE,2021-12-13 03:45:16,57.6409,18.296,32.22,93,75,5.75
580,Flinders,AU,2021-12-13 03:44:23,-34.5833,150.8552,75.2,62,4,8.7
581,Arroyo,ES,2021-12-13 03:45:16,41.6096,-4.7969,43.72,93,90,8.05
582,Vila Velha,BR,2021-12-13 03:44:18,-20.3297,-40.2925,78.75,85,75,4.0
